t_sec,pid,parent,name,ws_mb,pb_mb
1139.7,35368,19212,audio_server.exe,39.8,22.6
1139.7,32716,36468,msedgewebview2.exe,13.8,2.9
1139.7,36700,36468,msedgewebview2.exe,86.2,78.8
1139.7,15636,36468,msedgewebview2.exe,40.2,12.5
1139.7,24752,36468,msedgewebview2.exe,21.8,8.8
1139.7,27248,36468,msedgewebview2.exe,106.6,55.2
1150,6888,27996,audio_server.exe,213.8,201.1
1150,19212,28280,audio-desktop.exe,36.5,7.1
1150,36468,19212,msedgewebview2.exe,139.1,46.2
1150,35368,19212,audio_server.exe,39.8,22.6
1150,32716,36468,msedgewebview2.exe,13.8,2.9
1150,36700,36468,msedgewebview2.exe,86.2,78.8
1150,15636,36468,msedgewebview2.exe,40.2,12.5
1150,24752,36468,msedgewebview2.exe,21.8,8.8
1150,27248,36468,msedgewebview2.exe,106.6,55.2
1160.2,6888,27996,audio_server.exe,213.8,201.1
1160.2,19212,28280,audio-desktop.exe,36.5,7.1
1160.2,36468,19212,msedgewebview2.exe,139.1,46.2
1160.2,35368,19212,audio_server.exe,39.8,22.6
1160.2,32716,36468,msedgewebview2.exe,13.8,2.9
1160.2,36700,36468,msedgewebview2.exe,86.2,78.8
1160.2,15636,36468,msedgewebview2.exe,40.2,12.5
1160.2,24752,36468,msedgewebview2.exe,21.8,8.8
1160.2,27248,36468,msedgewebview2.exe,106.6,55.2
1170.5,6888,27996,audio_server.exe,213.8,201.1
1170.5,19212,28280,audio-desktop.exe,36.5,7.1
1170.5,36468,19212,msedgewebview2.exe,139.1,46.2
1170.5,35368,19212,audio_server.exe,39.8,22.6
1170.5,32716,36468,msedgewebview2.exe,13.8,2.9
1170.5,36700,36468,msedgewebview2.exe,86.2,78.8
1170.5,15636,36468,msedgewebview2.exe,40.2,12.5
1170.5,24752,36468,msedgewebview2.exe,21.8,8.8
1170.5,27248,36468,msedgewebview2.exe,106.6,55.2
1180.7,6888,27996,audio_server.exe,213.8,201.1
1180.7,19212,28280,audio-desktop.exe,36.5,7.1
1180.7,36468,19212,msedgewebview2.exe,139.1,46.2
1180.7,35368,19212,audio_server.exe,39.8,22.6
1180.7,32716,36468,msedgewebview2.exe,13.8,2.9
1180.7,36700,36468,msedgewebview2.exe,86.2,78.8
1180.7,15636,36468,msedgewebview2.exe,40.2,12.5
1180.7,24752,36468,msedgewebview2.exe,21.8,8.8
1180.7,27248,36468,msedgewebview2.exe,106.6,55.2
1191,6888,27996,audio_server.exe,213.8,201.1
1191,19212,28280,audio-desktop.exe,36.5,7.1
1191,36468,19212,msedgewebview2.exe,139.1,46.2
1191,35368,19212,audio_server.exe,39.8,22.6
1191,32716,36468,msedgewebview2.exe,13.8,2.9
1191,36700,36468,msedgewebview2.exe,86.2,78.8
1191,15636,36468,msedgewebview2.exe,40.2,12.5
1191,24752,36468,msedgewebview2.exe,21.8,8.8
1191,27248,36468,msedgewebview2.exe,106.6,55.2
1201.3,6888,27996,audio_server.exe,213.8,201.1
1201.3,19212,28280,audio-desktop.exe,36.5,7.1
1201.3,36468,19212,msedgewebview2.exe,139.1,46.2
1201.3,35368,19212,audio_server.exe,39.8,22.6
1201.3,32716,36468,msedgewebview2.exe,13.8,2.9
1201.3,36700,36468,msedgewebview2.exe,86.2,78.8
1201.3,15636,36468,msedgewebview2.exe,40.2,12.5
1201.3,24752,36468,msedgewebview2.exe,21.8,8.8
1201.3,27248,36468,msedgewebview2.exe,106.6,55.2
1211.6,6888,27996,audio_server.exe,213.8,201.1
1211.6,19212,28280,audio-desktop.exe,36.5,7
1211.6,36468,19212,msedgewebview2.exe,139.1,46.1
1211.6,35368,19212,audio_server.exe,39.8,22.6
1211.6,32716,36468,msedgewebview2.exe,13.8,2.9
1211.6,36700,36468,msedgewebview2.exe,86.2,78.8
1211.6,15636,36468,msedgewebview2.exe,40.2,12.5
1211.6,24752,36468,msedgewebview2.exe,21.8,8.8
1211.6,27248,36468,msedgewebview2.exe,106.6,55.2
1221.8,6888,27996,audio_server.exe,213.8,201.1
1221.8,19212,28280,audio-desktop.exe,36.5,7
1221.8,36468,19212,msedgewebview2.exe,139.1,46.2
1221.8,35368,19212,audio_server.exe,39.8,22.6
1221.8,32716,36468,msedgewebview2.exe,13.8,2.9
1221.8,36700,36468,msedgewebview2.exe,86.2,78.8
1221.8,15636,36468,msedgewebview2.exe,40.2,12.5
1221.8,24752,36468,msedgewebview2.exe,21.8,8.8
1221.8,27248,36468,msedgewebview2.exe,106.6,55.2
1232.1,6888,27996,audio_server.exe,213.8,201.1
1232.1,19212,28280,audio-desktop.exe,36.5,7
1232.1,36468,19212,msedgewebview2.exe,139.1,46.2
1232.1,35368,19212,audio_server.exe,39.8,22.6
1232.1,32716,36468,msedgewebview2.exe,13.8,2.9
1232.1,36700,36468,msedgewebview2.exe,86.2,78.8
1232.1,15636,36468,msedgewebview2.exe,40.2,12.5
1232.1,24752,36468,msedgewebview2.exe,21.8,8.8
1232.1,27248,36468,msedgewebview2.exe,106.6,55.2
1242.3,6888,27996,audio_server.exe,213.8,201.1
1242.3,19212,28280,audio-desktop.exe,36.5,7
1242.3,36468,19212,msedgewebview2.exe,139.1,46.2
1242.3,35368,19212,audio_server.exe,39.8,22.6
1242.3,32716,36468,msedgewebview2.exe,13.8,2.9
1242.3,36700,36468,msedgewebview2.exe,86.2,78.8
1242.3,15636,36468,msedgewebview2.exe,40.2,12.5
1242.3,24752,36468,msedgewebview2.exe,21.8,8.8
1242.3,27248,36468,msedgewebview2.exe,106.6,55.2
1252.6,6888,27996,audio_server.exe,213.8,201.1
1252.6,19212,28280,audio-desktop.exe,36.5,7
1252.6,36468,19212,msedgewebview2.exe,139.1,46.2
1252.6,35368,19212,audio_server.exe,39.8,22.6
1252.6,32716,36468,msedgewebview2.exe,13.8,2.9
1252.6,36700,36468,msedgewebview2.exe,86.2,78.8
1252.6,15636,36468,msedgewebview2.exe,40.2,12.5
1252.6,24752,36468,msedgewebview2.exe,21.8,8.8
1252.6,27248,36468,msedgewebview2.exe,106.6,55.2
1262.9,6888,27996,audio_server.exe,213.8,201.1
1262.9,19212,28280,audio-desktop.exe,36.5,7
1262.9,36468,19212,msedgewebview2.exe,139.1,46.2
1262.9,35368,19212,audio_server.exe,39.8,22.6
1262.9,32716,36468,msedgewebview2.exe,13.8,2.9
1262.9,36700,36468,msedgewebview2.exe,86.2,78.8
1262.9,15636,36468,msedgewebview2.exe,40.2,12.5
1262.9,24752,36468,msedgewebview2.exe,21.8,8.8
1262.9,27248,36468,msedgewebview2.exe,106.6,55.2
1273.1,6888,27996,audio_server.exe,213.8,201.1
1273.1,19212,28280,audio-desktop.exe,36.5,7
1273.1,36468,19212,msedgewebview2.exe,139.1,46.2
1273.1,35368,19212,audio_server.exe,39.8,22.6
1273.1,32716,36468,msedgewebview2.exe,13.8,2.9
1273.1,36700,36468,msedgewebview2.exe,86.2,78.8
1273.1,15636,36468,msedgewebview2.exe,40.2,12.5
1273.1,24752,36468,msedgewebview2.exe,21.8,8.8
1273.1,27248,36468,msedgewebview2.exe,106.6,55.2
1283.4,6888,27996,audio_server.exe,213.8,201.1
1283.4,19212,28280,audio-desktop.exe,36.5,7
1283.4,36468,19212,msedgewebview2.exe,139.1,46.2
1283.4,35368,19212,audio_server.exe,39.8,22.6
1283.4,32716,36468,msedgewebview2.exe,13.8,2.9
1283.4,36700,36468,msedgewebview2.exe,86.2,78.8
1283.4,15636,36468,msedgewebview2.exe,40.2,12.5
1283.4,24752,36468,msedgewebview2.exe,21.8,8.8
1283.4,27248,36468,msedgewebview2.exe,106.6,55.2
1293.6,6888,27996,audio_server.exe,213.8,201.1
1293.6,19212,28280,audio-desktop.exe,36.5,7
1293.6,36468,19212,msedgewebview2.exe,139.1,46.2
1293.6,35368,19212,audio_server.exe,39.8,22.6
1293.6,32716,36468,msedgewebview2.exe,13.8,2.9
1293.6,36700,36468,msedgewebview2.exe,86.2,78.8
1293.6,15636,36468,msedgewebview2.exe,40.2,12.5
1293.6,24752,36468,msedgewebview2.exe,21.8,8.8
1293.6,27248,36468,msedgewebview2.exe,106.6,55.2
1303.9,6888,27996,audio_server.exe,213.8,201.1
1303.9,19212,28280,audio-desktop.exe,36.5,7
1303.9,36468,19212,msedgewebview2.exe,139.1,46.2
1303.9,35368,19212,audio_server.exe,39.8,22.6
1303.9,32716,36468,msedgewebview2.exe,13.8,2.9
1303.9,36700,36468,msedgewebview2.exe,86.2,78.8
1303.9,15636,36468,msedgewebview2.exe,40.2,12.5
1303.9,24752,36468,msedgewebview2.exe,21.8,8.8
1303.9,27248,36468,msedgewebview2.exe,106.6,55.2
1314.1,6888,27996,audio_server.exe,213.8,201.1
1314.1,19212,28280,audio-desktop.exe,36.5,7
1314.1,36468,19212,msedgewebview2.exe,139.1,46.2
1314.1,35368,19212,audio_server.exe,39.8,22.6
1314.1,32716,36468,msedgewebview2.exe,13.8,2.9
1314.1,36700,36468,msedgewebview2.exe,86.2,78.8
1314.1,15636,36468,msedgewebview2.exe,40.2,12.5
1314.1,24752,36468,msedgewebview2.exe,21.8,8.8
1314.1,27248,36468,msedgewebview2.exe,106.6,55.2
1324.4,6888,27996,audio_server.exe,213.8,201.1
1324.4,19212,28280,audio-desktop.exe,36.5,7
1324.4,36468,19212,msedgewebview2.exe,139.1,46.2
1324.4,35368,19212,audio_server.exe,39.8,22.6
1324.4,32716,36468,msedgewebview2.exe,13.8,2.9
1324.4,36700,36468,msedgewebview2.exe,86.2,78.8
1324.4,15636,36468,msedgewebview2.exe,40.2,12.5
1324.4,24752,36468,msedgewebview2.exe,21.8,8.8
1324.4,27248,36468,msedgewebview2.exe,106.6,55.2
1334.6,6888,27996,audio_server.exe,213.8,201.1
1334.6,19212,28280,audio-desktop.exe,36.5,7
1334.6,36468,19212,msedgewebview2.exe,139.1,46.2
1334.6,35368,19212,audio_server.exe,39.8,22.6
1334.6,32716,36468,msedgewebview2.exe,13.8,2.9
1334.6,36700,36468,msedgewebview2.exe,86.2,78.8
1334.6,15636,36468,msedgewebview2.exe,40.2,12.5
1334.6,24752,36468,msedgewebview2.exe,21.8,8.8
1334.6,27248,36468,msedgewebview2.exe,106.6,55.2
1344.9,6888,27996,audio_server.exe,213.8,201.1
1344.9,19212,28280,audio-desktop.exe,36.5,7
1344.9,36468,19212,msedgewebview2.exe,139.1,46.1
1344.9,35368,19212,audio_server.exe,39.8,22.6
1344.9,32716,36468,msedgewebview2.exe,13.8,2.9
1344.9,36700,36468,msedgewebview2.exe,86.2,78.7
1344.9,15636,36468,msedgewebview2.exe,40.2,12.5
1344.9,24752,36468,msedgewebview2.exe,21.8,8.8
1344.9,27248,36468,msedgewebview2.exe,106.6,55.2
1355.1,6888,27996,audio_server.exe,213.8,201.1
1355.1,19212,28280,audio-desktop.exe,36.5,7
1355.1,36468,19212,msedgewebview2.exe,139.1,46.1
1355.1,35368,19212,audio_server.exe,39.8,22.6
1355.1,32716,36468,msedgewebview2.exe,13.8,2.9
1355.1,36700,36468,msedgewebview2.exe,86.2,78.8
1355.1,15636,36468,msedgewebview2.exe,40.2,12.5
1355.1,24752,36468,msedgewebview2.exe,21.8,8.8
1355.1,27248,36468,msedgewebview2.exe,106.6,55.2
1365.4,6888,27996,audio_server.exe,213.8,201.1
1365.4,19212,28280,audio-desktop.exe,36.5,7
1365.4,36468,19212,msedgewebview2.exe,139.1,46.1
1365.4,35368,19212,audio_server.exe,39.8,22.6
1365.4,32716,36468,msedgewebview2.exe,13.8,2.9
1365.4,36700,36468,msedgewebview2.exe,86.2,78.8
1365.4,15636,36468,msedgewebview2.exe,40.2,12.5
1365.4,24752,36468,msedgewebview2.exe,21.8,8.8
1365.4,27248,36468,msedgewebview2.exe,106.6,55.2
1375.7,6888,27996,audio_server.exe,211.7,201.1
1375.7,19212,28280,audio-desktop.exe,36.5,7
1375.7,36468,19212,msedgewebview2.exe,139.1,46.2
1375.7,35368,19212,audio_server.exe,39.8,22.6
1375.7,32716,36468,msedgewebview2.exe,13.8,2.9
1375.7,36700,36468,msedgewebview2.exe,86.1,78.8
1375.7,15636,36468,msedgewebview2.exe,40.1,12.5
1375.7,24752,36468,msedgewebview2.exe,21.7,8.8
1375.7,27248,36468,msedgewebview2.exe,106.5,55.1
1385.9,6888,27996,audio_server.exe,211.7,201.1
1385.9,19212,28280,audio-desktop.exe,36.5,7
1385.9,36468,19212,msedgewebview2.exe,139.1,46.1
1385.9,35368,19212,audio_server.exe,39.8,22.6
1385.9,32716,36468,msedgewebview2.exe,13.8,2.9
1385.9,36700,36468,msedgewebview2.exe,86.1,78.8
1385.9,15636,36468,msedgewebview2.exe,40.2,12.5
1385.9,24752,36468,msedgewebview2.exe,21.7,8.8
1385.9,27248,36468,msedgewebview2.exe,106.5,55.2
1396.2,6888,27996,audio_server.exe,211.7,201.1
1396.2,19212,28280,audio-desktop.exe,36.5,7
1396.2,36468,19212,msedgewebview2.exe,139.1,46.1
1396.2,35368,19212,audio_server.exe,39.8,22.6
1396.2,32716,36468,msedgewebview2.exe,13.8,2.9
1396.2,36700,36468,msedgewebview2.exe,86.1,78.8
1396.2,15636,36468,msedgewebview2.exe,40.2,12.5
1396.2,24752,36468,msedgewebview2.exe,21.7,8.8
1396.2,27248,36468,msedgewebview2.exe,106.5,55.2
1406.4,6888,27996,audio_server.exe,211.7,201.1
1406.4,19212,28280,audio-desktop.exe,36.5,7
1406.4,36468,19212,msedgewebview2.exe,139.1,46.1
1406.4,35368,19212,audio_server.exe,39.8,22.6
1406.4,32716,36468,msedgewebview2.exe,13.8,2.9
1406.4,36700,36468,msedgewebview2.exe,86.1,78.8
1406.4,15636,36468,msedgewebview2.exe,40.2,12.5
1406.4,24752,36468,msedgewebview2.exe,21.7,8.8
1406.4,27248,36468,msedgewebview2.exe,106.5,55.2
1416.7,6888,27996,audio_server.exe,211.7,201.1
1416.7,19212,28280,audio-desktop.exe,36.5,7
1416.7,36468,19212,msedgewebview2.exe,139.1,46.1
1416.7,35368,19212,audio_server.exe,39.8,22.6
1416.7,32716,36468,msedgewebview2.exe,13.8,2.9
1416.7,36700,36468,msedgewebview2.exe,86.1,78.8
1416.7,15636,36468,msedgewebview2.exe,40.2,12.5
1416.7,24752,36468,msedgewebview2.exe,21.7,8.8
1416.7,27248,36468,msedgewebview2.exe,106.5,55.2
1426.9,6888,27996,audio_server.exe,211.7,201.1
1426.9,19212,28280,audio-desktop.exe,36.5,7
1426.9,36468,19212,msedgewebview2.exe,139.1,46.1
1426.9,35368,19212,audio_server.exe,39.8,22.6
1426.9,32716,36468,msedgewebview2.exe,13.8,2.9
1426.9,36700,36468,msedgewebview2.exe,86.1,78.8
1426.9,15636,36468,msedgewebview2.exe,40.2,12.5
1426.9,24752,36468,msedgewebview2.exe,21.7,8.8
1426.9,27248,36468,msedgewebview2.exe,106.5,55.2
1437.2,6888,27996,audio_server.exe,211.7,201.1
1437.2,19212,28280,audio-desktop.exe,36.5,7.1
1437.2,36468,19212,msedgewebview2.exe,139.1,46.2
1437.2,35368,19212,audio_server.exe,39.8,22.6
1437.2,32716,36468,msedgewebview2.exe,13.8,2.9
1437.2,36700,36468,msedgewebview2.exe,86.1,78.8
1437.2,15636,36468,msedgewebview2.exe,40.2,12.5
1437.2,24752,36468,msedgewebview2.exe,21.7,8.8
1437.2,27248,36468,msedgewebview2.exe,106.5,55.2
1447.4,6888,27996,audio_server.exe,211.7,201.1
1447.4,19212,28280,audio-desktop.exe,36.5,7.1
1447.4,36468,19212,msedgewebview2.exe,139.1,46.2
1447.4,35368,19212,audio_server.exe,39.8,22.6
1447.4,32716,36468,msedgewebview2.exe,13.8,2.9
1447.4,36700,36468,msedgewebview2.exe,86.1,78.8
1447.4,15636,36468,msedgewebview2.exe,40.2,12.5
1447.4,24752,36468,msedgewebview2.exe,21.7,8.8
1447.4,27248,36468,msedgewebview2.exe,106.5,55.2
1457.7,6888,27996,audio_server.exe,211.7,201.1
1457.7,19212,28280,audio-desktop.exe,36.5,7.1
1457.7,36468,19212,msedgewebview2.exe,139.1,46.2
1457.7,35368,19212,audio_server.exe,39.8,22.6
1457.7,32716,36468,msedgewebview2.exe,13.8,2.9
1457.7,36700,36468,msedgewebview2.exe,86.1,78.8
1457.7,15636,36468,msedgewebview2.exe,40.2,12.5
1457.7,24752,36468,msedgewebview2.exe,21.7,8.8
1457.7,27248,36468,msedgewebview2.exe,106.5,55.2
1468,6888,27996,audio_server.exe,211.7,201.1
1468,19212,28280,audio-desktop.exe,36.5,7.1
1468,36468,19212,msedgewebview2.exe,139.1,46.2
1468,35368,19212,audio_server.exe,39.8,22.6
1468,32716,36468,msedgewebview2.exe,13.8,2.9
1468,36700,36468,msedgewebview2.exe,86.1,78.8
1468,15636,36468,msedgewebview2.exe,40.2,12.5
1468,24752,36468,msedgewebview2.exe,21.7,8.8
1468,27248,36468,msedgewebview2.exe,106.5,55.2
1478.2,6888,27996,audio_server.exe,211.7,201.1
1478.2,19212,28280,audio-desktop.exe,36.5,7.1
1478.2,36468,19212,msedgewebview2.exe,139.1,46.2
1478.2,35368,19212,audio_server.exe,39.8,22.6
1478.2,32716,36468,msedgewebview2.exe,13.8,2.9
1478.2,36700,36468,msedgewebview2.exe,86.1,78.8
1478.2,15636,36468,msedgewebview2.exe,40.2,12.5
1478.2,24752,36468,msedgewebview2.exe,21.7,8.8
1478.2,27248,36468,msedgewebview2.exe,106.5,55.2
1488.5,6888,27996,audio_server.exe,211.7,201.1
1488.5,19212,28280,audio-desktop.exe,36.5,7.1
1488.5,36468,19212,msedgewebview2.exe,139.1,46.2
1488.5,35368,19212,audio_server.exe,39.8,22.6
1488.5,32716,36468,msedgewebview2.exe,13.8,2.9
1488.5,36700,36468,msedgewebview2.exe,86.1,78.8
1488.5,15636,36468,msedgewebview2.exe,40.2,12.5
1488.5,24752,36468,msedgewebview2.exe,21.7,8.8
1488.5,27248,36468,msedgewebview2.exe,106.5,55.2
1498.8,6888,27996,audio_server.exe,211.7,201.1
1498.8,19212,28280,audio-desktop.exe,36.5,7.1
1498.8,36468,19212,msedgewebview2.exe,139.1,46.2
1498.8,35368,19212,audio_server.exe,39.8,22.6
1498.8,32716,36468,msedgewebview2.exe,13.8,2.9
1498.8,36700,36468,msedgewebview2.exe,86.1,78.8
1498.8,15636,36468,msedgewebview2.exe,40.2,12.5
1498.8,24752,36468,msedgewebview2.exe,21.7,8.8
1498.8,27248,36468,msedgewebview2.exe,106.5,55.2
1509,6888,27996,audio_server.exe,211.7,201.1
1509,19212,28280,audio-desktop.exe,36.5,7.1
1509,36468,19212,msedgewebview2.exe,139.1,46.2
1509,35368,19212,audio_server.exe,39.8,22.6
1509,32716,36468,msedgewebview2.exe,13.8,2.9
1509,36700,36468,msedgewebview2.exe,86.1,78.8
1509,15636,36468,msedgewebview2.exe,40.2,12.5
1509,24752,36468,msedgewebview2.exe,21.7,8.8
1509,27248,36468,msedgewebview2.exe,106.5,55.2
1519.3,6888,27996,audio_server.exe,211.7,201.1
1519.3,19212,28280,audio-desktop.exe,36.5,7.1
1519.3,36468,19212,msedgewebview2.exe,139.1,46.2
1519.3,35368,19212,audio_server.exe,39.8,22.6
1519.3,32716,36468,msedgewebview2.exe,13.8,2.9
1519.3,36700,36468,msedgewebview2.exe,86.1,78.8
1519.3,15636,36468,msedgewebview2.exe,40.2,12.5
1519.3,24752,36468,msedgewebview2.exe,21.7,8.8
1519.3,27248,36468,msedgewebview2.exe,106.5,55.2
1529.5,6888,27996,audio_server.exe,211.7,201.1
1529.5,19212,28280,audio-desktop.exe,36.7,7.2
1529.5,36468,19212,msedgewebview2.exe,140.5,46.5
1529.5,35368,19212,audio_server.exe,39.8,22.6
1529.5,32716,36468,msedgewebview2.exe,13.8,2.9
1529.5,36700,36468,msedgewebview2.exe,86.1,78.8
1529.5,15636,36468,msedgewebview2.exe,40.2,12.5
1529.5,24752,36468,msedgewebview2.exe,21.7,8.8
1529.5,27248,36468,msedgewebview2.exe,103.7,52.5
1539.8,6888,27996,audio_server.exe,211.7,201.1
1539.8,19212,28280,audio-desktop.exe,36.7,7.2
1539.8,36468,19212,msedgewebview2.exe,140.8,46.7
1539.8,35368,19212,audio_server.exe,39.8,22.6
1539.8,32716,36468,msedgewebview2.exe,13.8,2.9
1539.8,36700,36468,msedgewebview2.exe,86.1,78.8
1539.8,15636,36468,msedgewebview2.exe,40.2,12.5
1539.8,24752,36468,msedgewebview2.exe,21.7,8.8
1539.8,27248,36468,msedgewebview2.exe,103.7,52.5
1550.1,6888,27996,audio_server.exe,211.7,201.1
1550.1,19212,28280,audio-desktop.exe,36.7,7.1
1550.1,36468,19212,msedgewebview2.exe,140.8,46.7
1550.1,35368,19212,audio_server.exe,39.8,22.6
1550.1,32716,36468,msedgewebview2.exe,13.8,2.9
1550.1,36700,36468,msedgewebview2.exe,86.1,78.8
1550.1,15636,36468,msedgewebview2.exe,40.2,12.5
1550.1,24752,36468,msedgewebview2.exe,21.7,8.8
1550.1,27248,36468,msedgewebview2.exe,103.7,52.5
1560.3,6888,27996,audio_server.exe,211.7,201.1
1560.3,19212,28280,audio-desktop.exe,36.6,7.1
1560.3,36468,19212,msedgewebview2.exe,140.7,46.6
1560.3,35368,19212,audio_server.exe,39.8,22.6
1560.3,32716,36468,msedgewebview2.exe,13.8,2.9
1560.3,36700,36468,msedgewebview2.exe,86.1,78.8
1560.3,15636,36468,msedgewebview2.exe,40.2,12.5
1560.3,24752,36468,msedgewebview2.exe,21.7,8.8
1560.3,27248,36468,msedgewebview2.exe,103.7,52.5
1570.6,6888,27996,audio_server.exe,211.7,201.1
1570.6,19212,28280,audio-desktop.exe,36.6,7.1
1570.6,36468,19212,msedgewebview2.exe,140.3,46.2
1570.6,35368,19212,audio_server.exe,39.8,22.6
1570.6,32716,36468,msedgewebview2.exe,13.8,2.9
1570.6,36700,36468,msedgewebview2.exe,86.1,78.8
1570.6,15636,36468,msedgewebview2.exe,40.2,12.5
1570.6,24752,36468,msedgewebview2.exe,21.7,8.8
1570.6,27248,36468,msedgewebview2.exe,103.7,52.5
1580.8,6888,27996,audio_server.exe,211.7,201.1
1580.8,19212,28280,audio-desktop.exe,36.6,7.1
1580.8,36468,19212,msedgewebview2.exe,140.3,46.2
1580.8,35368,19212,audio_server.exe,39.8,22.6
1580.8,32716,36468,msedgewebview2.exe,13.8,2.9
1580.8,36700,36468,msedgewebview2.exe,86.1,78.8
1580.8,15636,36468,msedgewebview2.exe,40.2,12.5
1580.8,24752,36468,msedgewebview2.exe,21.7,8.8
1580.8,27248,36468,msedgewebview2.exe,103.7,52.5
1591.1,6888,27996,audio_server.exe,211.7,201.1
1591.1,19212,28280,audio-desktop.exe,36.6,7.1
1591.1,36468,19212,msedgewebview2.exe,140.2,46.2
1591.1,35368,19212,audio_server.exe,39.8,22.6
1591.1,32716,36468,msedgewebview2.exe,13.8,2.9
1591.1,36700,36468,msedgewebview2.exe,86.1,78.7
1591.1,15636,36468,msedgewebview2.exe,40.2,12.5
1591.1,24752,36468,msedgewebview2.exe,21.7,8.8
1591.1,27248,36468,msedgewebview2.exe,103.7,52.5
1601.3,6888,27996,audio_server.exe,211.7,201.1
1601.3,19212,28280,audio-desktop.exe,36.7,7.1
1601.3,36468,19212,msedgewebview2.exe,140.3,46.2
1601.3,35368,19212,audio_server.exe,39.8,22.6
1601.3,32716,36468,msedgewebview2.exe,13.8,2.9
1601.3,36700,36468,msedgewebview2.exe,86.1,78.7
1601.3,15636,36468,msedgewebview2.exe,40.2,12.5
1601.3,24752,36468,msedgewebview2.exe,21.7,8.8
1601.3,27248,36468,msedgewebview2.exe,103.7,52.5
1611.6,6888,27996,audio_server.exe,211.7,201.1
1611.6,19212,28280,audio-desktop.exe,36.6,7.1
1611.6,36468,19212,msedgewebview2.exe,140.3,46.2
1611.6,35368,19212,audio_server.exe,39.8,22.6
1611.6,32716,36468,msedgewebview2.exe,13.8,2.9
1611.6,36700,36468,msedgewebview2.exe,86.1,78.7
1611.6,15636,36468,msedgewebview2.exe,40.2,12.5
1611.6,24752,36468,msedgewebview2.exe,21.7,8.8
1611.6,27248,36468,msedgewebview2.exe,103.7,52.5
1621.8,6888,27996,audio_server.exe,211.7,201.1
1621.8,19212,28280,audio-desktop.exe,36.7,7.1
1621.8,36468,19212,msedgewebview2.exe,141.1,46.8
1621.8,35368,19212,audio_server.exe,39.8,22.6
1621.8,32716,36468,msedgewebview2.exe,13.8,2.9
1621.8,36700,36468,msedgewebview2.exe,100.6,127.2
1621.8,15636,36468,msedgewebview2.exe,40.2,12.5
1621.8,24752,36468,msedgewebview2.exe,21.7,8.8
1621.8,27248,36468,msedgewebview2.exe,116.3,61.2
1632,6888,27996,audio_server.exe,211.7,201.1
1632,19212,28280,audio-desktop.exe,36.7,7.1
1632,36468,19212,msedgewebview2.exe,141.5,47.1
1632,35368,19212,audio_server.exe,39.8,22.6
1632,32716,36468,msedgewebview2.exe,13.8,2.9
1632,36700,36468,msedgewebview2.exe,97.4,122.3
1632,15636,36468,msedgewebview2.exe,40.2,12.5
1632,24752,36468,msedgewebview2.exe,21.7,8.8
1632,27248,36468,msedgewebview2.exe,116.3,61.2
1642.3,6888,27996,audio_server.exe,211.7,201.1
1642.3,19212,28280,audio-desktop.exe,36.7,7.1
1642.3,36468,19212,msedgewebview2.exe,141.4,47.1
1642.3,35368,19212,audio_server.exe,39.8,22.6
1642.3,32716,36468,msedgewebview2.exe,13.8,2.9
1642.3,36700,36468,msedgewebview2.exe,96.7,121.3
1642.3,15636,36468,msedgewebview2.exe,40.2,12.5
1642.3,24752,36468,msedgewebview2.exe,21.7,8.8
1642.3,27248,36468,msedgewebview2.exe,116.3,61.2
1652.5,6888,27996,audio_server.exe,211.7,201.1
1652.5,19212,28280,audio-desktop.exe,36.7,7.1
1652.5,36468,19212,msedgewebview2.exe,141.4,47.1
1652.5,35368,19212,audio_server.exe,39.8,22.6
1652.5,32716,36468,msedgewebview2.exe,13.8,2.9
1652.5,36700,36468,msedgewebview2.exe,96.4,120.8
1652.5,15636,36468,msedgewebview2.exe,40.2,12.5
1652.5,24752,36468,msedgewebview2.exe,21.7,8.8
1652.5,27248,36468,msedgewebview2.exe,116.3,61.2
1662.7,6888,27996,audio_server.exe,211.7,201.1
1662.7,19212,28280,audio-desktop.exe,36.7,7.1
1662.7,36468,19212,msedgewebview2.exe,141.4,47.1
1662.7,35368,19212,audio_server.exe,39.8,22.6
1662.7,32716,36468,msedgewebview2.exe,13.8,2.9
1662.7,36700,36468,msedgewebview2.exe,95.9,120.5
1662.7,15636,36468,msedgewebview2.exe,40.2,12.5
1662.7,24752,36468,msedgewebview2.exe,21.7,8.8
1662.7,27248,36468,msedgewebview2.exe,116.3,61.2
1673,6888,27996,audio_server.exe,211.6,201.1
1673,19212,28280,audio-desktop.exe,36.1,7.1
1673,36468,19212,msedgewebview2.exe,139.1,47.1
1673,35368,19212,audio_server.exe,39.1,22.6
1673,32716,36468,msedgewebview2.exe,13.8,2.9
1673,36700,36468,msedgewebview2.exe,91.2,120.5
1673,15636,36468,msedgewebview2.exe,39.9,12.5
1673,24752,36468,msedgewebview2.exe,21.6,8.8
1673,27248,36468,msedgewebview2.exe,115.5,61.2
1683.2,6888,27996,audio_server.exe,211.6,201.1
1683.2,19212,28280,audio-desktop.exe,36.1,7.1
1683.2,36468,19212,msedgewebview2.exe,138.3,46.3
1683.2,35368,19212,audio_server.exe,39.1,22.6
1683.2,32716,36468,msedgewebview2.exe,13.8,2.9
1683.2,36700,36468,msedgewebview2.exe,91.2,120.5
1683.2,15636,36468,msedgewebview2.exe,39.9,12.5
1683.2,24752,36468,msedgewebview2.exe,21.6,8.8
1683.2,27248,36468,msedgewebview2.exe,111.6,60
