t_sec,pid,parent,name,ws_mb,pb_mb
876.4,18344,34040,msedgewebview2.exe,13.5,2.7
876.4,13020,33052,msedgewebview2.exe,103.7,120.8
876.4,34932,33052,msedgewebview2.exe,42,12.7
876.4,25792,33052,msedgewebview2.exe,22.6,8.8
876.4,4360,33052,msedgewebview2.exe,200.6,145.2
881.6,26348,36732,audio-desktop.exe,50.5,14.2
881.6,33052,26348,msedgewebview2.exe,148.1,50
881.6,15880,26348,audio_server.exe,222.4,287
881.6,34040,33052,msedgewebview2.exe,14.2,3
881.6,18344,34040,msedgewebview2.exe,13.5,2.7
881.6,13020,33052,msedgewebview2.exe,103.7,120.8
881.6,34932,33052,msedgewebview2.exe,42,12.7
881.6,25792,33052,msedgewebview2.exe,22.6,8.8
881.6,4360,33052,msedgewebview2.exe,200.6,145.2
886.8,26348,36732,audio-desktop.exe,50.5,14.2
886.8,33052,26348,msedgewebview2.exe,148.1,50
886.8,15880,26348,audio_server.exe,222.4,287
886.8,34040,33052,msedgewebview2.exe,14.2,3
886.8,18344,34040,msedgewebview2.exe,13.5,2.7
886.8,13020,33052,msedgewebview2.exe,103.7,120.8
886.8,34932,33052,msedgewebview2.exe,42,12.7
886.8,25792,33052,msedgewebview2.exe,22.6,8.8
886.8,4360,33052,msedgewebview2.exe,200.6,145.2
892.1,26348,36732,audio-desktop.exe,50.5,14.2
892.1,33052,26348,msedgewebview2.exe,148.1,50
892.1,15880,26348,audio_server.exe,222.4,287
892.1,34040,33052,msedgewebview2.exe,14.2,3
892.1,18344,34040,msedgewebview2.exe,13.5,2.7
892.1,13020,33052,msedgewebview2.exe,103.7,120.8
892.1,34932,33052,msedgewebview2.exe,42,12.7
892.1,25792,33052,msedgewebview2.exe,22.6,8.8
892.1,4360,33052,msedgewebview2.exe,200.6,145.2
897.3,26348,36732,audio-desktop.exe,50.5,14.2
897.3,33052,26348,msedgewebview2.exe,148.1,50
897.3,15880,26348,audio_server.exe,222.4,287
897.3,34040,33052,msedgewebview2.exe,14.2,3
897.3,18344,34040,msedgewebview2.exe,13.5,2.7
897.3,13020,33052,msedgewebview2.exe,103.7,120.8
897.3,34932,33052,msedgewebview2.exe,42,12.7
897.3,25792,33052,msedgewebview2.exe,22.6,8.8
897.3,4360,33052,msedgewebview2.exe,200.6,145.2
902.6,26348,36732,audio-desktop.exe,50.5,14.2
902.6,33052,26348,msedgewebview2.exe,148.1,50
902.6,15880,26348,audio_server.exe,222.4,287
902.6,34040,33052,msedgewebview2.exe,14.2,3
902.6,18344,34040,msedgewebview2.exe,13.5,2.7
902.6,13020,33052,msedgewebview2.exe,103.7,120.8
902.6,34932,33052,msedgewebview2.exe,42,12.7
902.6,25792,33052,msedgewebview2.exe,22.6,8.8
902.6,4360,33052,msedgewebview2.exe,200.6,145.2
907.8,26348,36732,audio-desktop.exe,50.5,14.2
907.8,33052,26348,msedgewebview2.exe,148.1,50
907.8,15880,26348,audio_server.exe,222.4,287
907.8,34040,33052,msedgewebview2.exe,14.2,3
907.8,18344,34040,msedgewebview2.exe,13.5,2.7
907.8,13020,33052,msedgewebview2.exe,103.7,120.8
907.8,34932,33052,msedgewebview2.exe,42,12.7
907.8,25792,33052,msedgewebview2.exe,22.6,8.8
907.8,4360,33052,msedgewebview2.exe,200.6,145.2
913.1,26348,36732,audio-desktop.exe,50.5,14.3
913.1,33052,26348,msedgewebview2.exe,148.1,50
913.1,15880,26348,audio_server.exe,222.4,287
913.1,34040,33052,msedgewebview2.exe,14.2,3
913.1,18344,34040,msedgewebview2.exe,13.5,2.7
913.1,13020,33052,msedgewebview2.exe,103.7,120.8
913.1,34932,33052,msedgewebview2.exe,42,12.7
913.1,25792,33052,msedgewebview2.exe,22.6,8.8
913.1,4360,33052,msedgewebview2.exe,200.6,145.2
918.3,26348,36732,audio-desktop.exe,50.5,14.3
918.3,33052,26348,msedgewebview2.exe,148.1,50
918.3,15880,26348,audio_server.exe,222.4,287
918.3,34040,33052,msedgewebview2.exe,14.2,3
918.3,18344,34040,msedgewebview2.exe,13.5,2.7
918.3,13020,33052,msedgewebview2.exe,103.7,120.8
918.3,34932,33052,msedgewebview2.exe,42,12.7
918.3,25792,33052,msedgewebview2.exe,22.6,8.8
918.3,4360,33052,msedgewebview2.exe,200.6,145.2
923.6,26348,36732,audio-desktop.exe,50.5,14.3
923.6,33052,26348,msedgewebview2.exe,148.1,50
923.6,15880,26348,audio_server.exe,222.4,287
923.6,34040,33052,msedgewebview2.exe,14.2,3
923.6,18344,34040,msedgewebview2.exe,13.5,2.7
923.6,13020,33052,msedgewebview2.exe,103.7,120.8
923.6,34932,33052,msedgewebview2.exe,42,12.7
923.6,25792,33052,msedgewebview2.exe,22.6,8.8
923.6,4360,33052,msedgewebview2.exe,200.6,145.2
928.8,26348,36732,audio-desktop.exe,50.5,14.3
928.8,33052,26348,msedgewebview2.exe,148.1,50
928.8,15880,26348,audio_server.exe,222.4,287
928.8,34040,33052,msedgewebview2.exe,14.2,3
928.8,18344,34040,msedgewebview2.exe,13.5,2.7
928.8,13020,33052,msedgewebview2.exe,103.7,120.8
928.8,34932,33052,msedgewebview2.exe,42,12.7
928.8,25792,33052,msedgewebview2.exe,22.6,8.8
928.8,4360,33052,msedgewebview2.exe,200.6,145.2
934.1,26348,36732,audio-desktop.exe,50.5,14.3
934.1,33052,26348,msedgewebview2.exe,148.1,50
934.1,15880,26348,audio_server.exe,222.4,287
934.1,34040,33052,msedgewebview2.exe,14.2,3
934.1,18344,34040,msedgewebview2.exe,13.5,2.7
934.1,13020,33052,msedgewebview2.exe,103.7,120.8
934.1,34932,33052,msedgewebview2.exe,42,12.7
934.1,25792,33052,msedgewebview2.exe,22.6,8.8
934.1,4360,33052,msedgewebview2.exe,200.6,145.2
939.3,26348,36732,audio-desktop.exe,50.5,14.3
939.3,33052,26348,msedgewebview2.exe,148.1,50
939.3,15880,26348,audio_server.exe,222.4,287
939.3,34040,33052,msedgewebview2.exe,14.2,3
939.3,18344,34040,msedgewebview2.exe,13.5,2.7
939.3,13020,33052,msedgewebview2.exe,103.6,120.8
939.3,34932,33052,msedgewebview2.exe,42,12.7
939.3,25792,33052,msedgewebview2.exe,22.6,8.8
939.3,4360,33052,msedgewebview2.exe,200.6,145.2
944.5,26348,36732,audio-desktop.exe,50.5,14.3
944.5,33052,26348,msedgewebview2.exe,148.1,50
944.5,15880,26348,audio_server.exe,222.4,287
944.5,34040,33052,msedgewebview2.exe,14.2,3
944.5,18344,34040,msedgewebview2.exe,13.5,2.7
944.5,13020,33052,msedgewebview2.exe,103.7,120.8
944.5,34932,33052,msedgewebview2.exe,42,12.7
944.5,25792,33052,msedgewebview2.exe,22.6,8.8
944.5,4360,33052,msedgewebview2.exe,200.6,145.2
949.8,26348,36732,audio-desktop.exe,50.5,14.3
949.8,33052,26348,msedgewebview2.exe,148.1,50
949.8,15880,26348,audio_server.exe,222.4,287
949.8,34040,33052,msedgewebview2.exe,14.2,3
949.8,18344,34040,msedgewebview2.exe,13.5,2.7
949.8,13020,33052,msedgewebview2.exe,103.7,120.8
949.8,34932,33052,msedgewebview2.exe,42,12.7
949.8,25792,33052,msedgewebview2.exe,22.6,8.8
949.8,4360,33052,msedgewebview2.exe,200.6,145.2
955.1,26348,36732,audio-desktop.exe,50.5,14.3
955.1,33052,26348,msedgewebview2.exe,148.1,50
955.1,15880,26348,audio_server.exe,222.4,287
955.1,34040,33052,msedgewebview2.exe,14.2,3
955.1,18344,34040,msedgewebview2.exe,13.5,2.7
955.1,13020,33052,msedgewebview2.exe,103.7,120.8
955.1,34932,33052,msedgewebview2.exe,42,12.7
955.1,25792,33052,msedgewebview2.exe,22.6,8.8
955.1,4360,33052,msedgewebview2.exe,200.6,145.2
960.3,26348,36732,audio-desktop.exe,50.5,14.3
960.3,33052,26348,msedgewebview2.exe,148.1,50
960.3,15880,26348,audio_server.exe,222.4,287
960.3,34040,33052,msedgewebview2.exe,14.2,3
960.3,18344,34040,msedgewebview2.exe,13.5,2.7
960.3,13020,33052,msedgewebview2.exe,103.7,120.8
960.3,34932,33052,msedgewebview2.exe,42,12.7
960.3,25792,33052,msedgewebview2.exe,22.6,8.8
960.3,4360,33052,msedgewebview2.exe,200.6,145.2
965.6,26348,36732,audio-desktop.exe,50.5,14.3
965.6,33052,26348,msedgewebview2.exe,148.1,50
965.6,15880,26348,audio_server.exe,222.4,287
965.6,34040,33052,msedgewebview2.exe,14.2,3
965.6,18344,34040,msedgewebview2.exe,13.5,2.7
965.6,13020,33052,msedgewebview2.exe,103.7,120.8
965.6,34932,33052,msedgewebview2.exe,42,12.7
965.6,25792,33052,msedgewebview2.exe,22.6,8.8
965.6,4360,33052,msedgewebview2.exe,200.6,145.2
970.8,26348,36732,audio-desktop.exe,50.5,14.3
970.8,33052,26348,msedgewebview2.exe,148.1,50
970.8,15880,26348,audio_server.exe,222.4,287
970.8,34040,33052,msedgewebview2.exe,14.2,3
970.8,18344,34040,msedgewebview2.exe,13.5,2.7
970.8,13020,33052,msedgewebview2.exe,103.7,120.8
970.8,34932,33052,msedgewebview2.exe,42,12.7
970.8,25792,33052,msedgewebview2.exe,22.6,8.8
970.8,4360,33052,msedgewebview2.exe,200.6,145.2
976.1,26348,36732,audio-desktop.exe,50.5,14.3
976.1,33052,26348,msedgewebview2.exe,148.1,50
976.1,15880,26348,audio_server.exe,222.4,287
976.1,34040,33052,msedgewebview2.exe,14.2,3
976.1,18344,34040,msedgewebview2.exe,13.5,2.7
976.1,13020,33052,msedgewebview2.exe,103.7,120.8
976.1,34932,33052,msedgewebview2.exe,42,12.7
976.1,25792,33052,msedgewebview2.exe,22.6,8.8
976.1,4360,33052,msedgewebview2.exe,200.6,145.2
981.3,26348,36732,audio-desktop.exe,50.5,14.3
981.3,33052,26348,msedgewebview2.exe,148.1,50
981.3,15880,26348,audio_server.exe,222.4,287
981.3,34040,33052,msedgewebview2.exe,14.2,3
981.3,18344,34040,msedgewebview2.exe,13.5,2.7
981.3,13020,33052,msedgewebview2.exe,103.7,120.8
981.3,34932,33052,msedgewebview2.exe,42,12.7
981.3,25792,33052,msedgewebview2.exe,22.6,8.8
981.3,4360,33052,msedgewebview2.exe,200.6,145.2
986.6,26348,36732,audio-desktop.exe,50.5,14.3
986.6,33052,26348,msedgewebview2.exe,148.1,50
986.6,15880,26348,audio_server.exe,222.4,287
986.6,34040,33052,msedgewebview2.exe,14.2,3
986.6,18344,34040,msedgewebview2.exe,13.5,2.7
986.6,13020,33052,msedgewebview2.exe,103.7,120.8
986.6,34932,33052,msedgewebview2.exe,42,12.7
986.6,25792,33052,msedgewebview2.exe,22.6,8.8
986.6,4360,33052,msedgewebview2.exe,200.6,145.2
991.8,26348,36732,audio-desktop.exe,50.5,14.3
991.8,33052,26348,msedgewebview2.exe,148.1,50
991.8,15880,26348,audio_server.exe,222.4,287
991.8,34040,33052,msedgewebview2.exe,14.2,3
991.8,18344,34040,msedgewebview2.exe,13.5,2.7
991.8,13020,33052,msedgewebview2.exe,103.7,120.8
991.8,34932,33052,msedgewebview2.exe,42,12.7
991.8,25792,33052,msedgewebview2.exe,22.6,8.8
991.8,4360,33052,msedgewebview2.exe,200.6,145.2
997.1,26348,36732,audio-desktop.exe,50.5,14.3
997.1,33052,26348,msedgewebview2.exe,148.1,50
997.1,15880,26348,audio_server.exe,222.4,287
997.1,34040,33052,msedgewebview2.exe,14.2,3
997.1,18344,34040,msedgewebview2.exe,13.5,2.7
997.1,13020,33052,msedgewebview2.exe,103.7,120.8
997.1,34932,33052,msedgewebview2.exe,42,12.7
997.1,25792,33052,msedgewebview2.exe,22.6,8.8
997.1,4360,33052,msedgewebview2.exe,200.6,145.2
1002.3,26348,36732,audio-desktop.exe,50.5,14.3
1002.3,33052,26348,msedgewebview2.exe,148.1,50
1002.3,15880,26348,audio_server.exe,222.4,287
1002.3,34040,33052,msedgewebview2.exe,14.2,3
1002.3,18344,34040,msedgewebview2.exe,13.5,2.7
1002.3,13020,33052,msedgewebview2.exe,103.7,120.8
1002.3,34932,33052,msedgewebview2.exe,42,12.7
1002.3,25792,33052,msedgewebview2.exe,22.6,8.8
1002.3,4360,33052,msedgewebview2.exe,200.6,145.2
1007.5,26348,36732,audio-desktop.exe,50.5,14.3
1007.5,33052,26348,msedgewebview2.exe,148.1,50
1007.5,15880,26348,audio_server.exe,222.4,287
1007.5,34040,33052,msedgewebview2.exe,14.2,3
1007.5,18344,34040,msedgewebview2.exe,13.5,2.7
1007.5,13020,33052,msedgewebview2.exe,103.7,120.8
1007.5,34932,33052,msedgewebview2.exe,42,12.7
1007.5,25792,33052,msedgewebview2.exe,22.6,8.8
1007.5,4360,33052,msedgewebview2.exe,200.6,145.2
1012.8,26348,36732,audio-desktop.exe,50.5,14.3
1012.8,33052,26348,msedgewebview2.exe,148.1,50
1012.8,15880,26348,audio_server.exe,222.4,287
1012.8,34040,33052,msedgewebview2.exe,14.2,3
1012.8,18344,34040,msedgewebview2.exe,13.5,2.7
1012.8,13020,33052,msedgewebview2.exe,103.7,120.8
1012.8,34932,33052,msedgewebview2.exe,42,12.7
1012.8,25792,33052,msedgewebview2.exe,22.6,8.8
1012.8,4360,33052,msedgewebview2.exe,200.6,145.2
1018.1,26348,36732,audio-desktop.exe,50.5,14.3
1018.1,33052,26348,msedgewebview2.exe,148.1,50
1018.1,15880,26348,audio_server.exe,222.4,287
1018.1,34040,33052,msedgewebview2.exe,14.2,3
1018.1,18344,34040,msedgewebview2.exe,13.5,2.7
1018.1,13020,33052,msedgewebview2.exe,103.7,120.8
1018.1,34932,33052,msedgewebview2.exe,42,12.7
1018.1,25792,33052,msedgewebview2.exe,22.6,8.8
1018.1,4360,33052,msedgewebview2.exe,200.6,145.2
1023.3,26348,36732,audio-desktop.exe,50.5,14.3
1023.3,33052,26348,msedgewebview2.exe,148.1,50
1023.3,15880,26348,audio_server.exe,222.4,287
1023.3,34040,33052,msedgewebview2.exe,14.2,3
1023.3,18344,34040,msedgewebview2.exe,13.5,2.7
1023.3,13020,33052,msedgewebview2.exe,103.7,120.8
1023.3,34932,33052,msedgewebview2.exe,42,12.7
1023.3,25792,33052,msedgewebview2.exe,22.6,8.8
1023.3,4360,33052,msedgewebview2.exe,200.6,145.2
1028.5,26348,36732,audio-desktop.exe,50.5,14.3
1028.5,33052,26348,msedgewebview2.exe,148.1,50
1028.5,15880,26348,audio_server.exe,222.4,287
1028.5,34040,33052,msedgewebview2.exe,14.2,3
1028.5,18344,34040,msedgewebview2.exe,13.5,2.7
1028.5,13020,33052,msedgewebview2.exe,103.7,120.8
1028.5,34932,33052,msedgewebview2.exe,42,12.7
1028.5,25792,33052,msedgewebview2.exe,22.6,8.8
1028.5,4360,33052,msedgewebview2.exe,200.6,145.2
1033.8,26348,36732,audio-desktop.exe,50.5,14.3
1033.8,33052,26348,msedgewebview2.exe,148.1,50
1033.8,15880,26348,audio_server.exe,222.4,287
1033.8,34040,33052,msedgewebview2.exe,14.2,3
1033.8,18344,34040,msedgewebview2.exe,13.5,2.8
1033.8,13020,33052,msedgewebview2.exe,103.7,120.8
1033.8,34932,33052,msedgewebview2.exe,42,12.7
1033.8,25792,33052,msedgewebview2.exe,22.6,8.8
1033.8,4360,33052,msedgewebview2.exe,200.6,145.2
1039,26348,36732,audio-desktop.exe,50.5,14.3
1039,33052,26348,msedgewebview2.exe,148.1,50
1039,15880,26348,audio_server.exe,222.4,287
1039,34040,33052,msedgewebview2.exe,14.2,3
1039,18344,34040,msedgewebview2.exe,13.5,2.8
1039,13020,33052,msedgewebview2.exe,103.7,120.8
1039,34932,33052,msedgewebview2.exe,42,12.7
1039,25792,33052,msedgewebview2.exe,22.6,8.8
1039,4360,33052,msedgewebview2.exe,200.6,145.2
1044.3,26348,36732,audio-desktop.exe,50.5,14.3
1044.3,33052,26348,msedgewebview2.exe,148.3,50.3
1044.3,15880,26348,audio_server.exe,222.4,287
1044.3,34040,33052,msedgewebview2.exe,14.2,3
1044.3,18344,34040,msedgewebview2.exe,13.5,2.8
1044.3,13020,33052,msedgewebview2.exe,103.7,120.8
1044.3,34932,33052,msedgewebview2.exe,42,12.7
1044.3,25792,33052,msedgewebview2.exe,22.6,8.8
1044.3,4360,33052,msedgewebview2.exe,200.7,145.2
1049.5,26348,36732,audio-desktop.exe,50.5,14.2
1049.5,33052,26348,msedgewebview2.exe,148.3,50.3
1049.5,15880,26348,audio_server.exe,222.4,287
1049.5,34040,33052,msedgewebview2.exe,14.2,3
1049.5,18344,34040,msedgewebview2.exe,13.5,2.8
1049.5,13020,33052,msedgewebview2.exe,103.7,120.8
1049.5,34932,33052,msedgewebview2.exe,42,12.7
1049.5,25792,33052,msedgewebview2.exe,22.6,8.8
1049.5,4360,33052,msedgewebview2.exe,200.7,145.2
1054.8,26348,36732,audio-desktop.exe,50.5,14.2
1054.8,33052,26348,msedgewebview2.exe,148.3,50.3
1054.8,15880,26348,audio_server.exe,222.4,287
1054.8,34040,33052,msedgewebview2.exe,14.2,3
1054.8,18344,34040,msedgewebview2.exe,13.5,2.8
1054.8,13020,33052,msedgewebview2.exe,103.7,120.8
1054.8,34932,33052,msedgewebview2.exe,42,12.7
1054.8,25792,33052,msedgewebview2.exe,22.6,8.8
1054.8,4360,33052,msedgewebview2.exe,200.7,145.2
1060,26348,36732,audio-desktop.exe,50.5,14.2
1060,33052,26348,msedgewebview2.exe,148.3,50.3
1060,15880,26348,audio_server.exe,222.4,287
1060,34040,33052,msedgewebview2.exe,14.2,3
1060,18344,34040,msedgewebview2.exe,13.5,2.8
1060,13020,33052,msedgewebview2.exe,103.6,120.8
1060,34932,33052,msedgewebview2.exe,42,12.7
1060,25792,33052,msedgewebview2.exe,22.6,8.8
1060,4360,33052,msedgewebview2.exe,200.7,145.2
1065.3,26348,36732,audio-desktop.exe,50.5,14.2
1065.3,33052,26348,msedgewebview2.exe,148.3,50.3
1065.3,15880,26348,audio_server.exe,222.4,287
1065.3,34040,33052,msedgewebview2.exe,14.2,3
1065.3,18344,34040,msedgewebview2.exe,13.5,2.8
1065.3,13020,33052,msedgewebview2.exe,103.7,120.8
1065.3,34932,33052,msedgewebview2.exe,42,12.7
1065.3,25792,33052,msedgewebview2.exe,22.6,8.8
1065.3,4360,33052,msedgewebview2.exe,200.7,145.2
1070.5,26348,36732,audio-desktop.exe,50.5,14.2
1070.5,33052,26348,msedgewebview2.exe,148.3,50.3
1070.5,15880,26348,audio_server.exe,222.4,287
1070.5,34040,33052,msedgewebview2.exe,14.2,3
1070.5,18344,34040,msedgewebview2.exe,13.5,2.8
1070.5,13020,33052,msedgewebview2.exe,103.7,120.8
1070.5,34932,33052,msedgewebview2.exe,42,12.7
1070.5,25792,33052,msedgewebview2.exe,22.6,8.8
1070.5,4360,33052,msedgewebview2.exe,200.7,145.2
1075.8,26348,36732,audio-desktop.exe,50.5,14.2
1075.8,33052,26348,msedgewebview2.exe,148.3,50.3
1075.8,15880,26348,audio_server.exe,222.4,287
1075.8,34040,33052,msedgewebview2.exe,14.2,3
1075.8,18344,34040,msedgewebview2.exe,13.5,2.8
1075.8,13020,33052,msedgewebview2.exe,103.7,120.8
1075.8,34932,33052,msedgewebview2.exe,42,12.7
1075.8,25792,33052,msedgewebview2.exe,22.6,8.8
1075.8,4360,33052,msedgewebview2.exe,200.7,145.2
1081,26348,36732,audio-desktop.exe,50.5,14.2
1081,33052,26348,msedgewebview2.exe,148.3,50.3
1081,15880,26348,audio_server.exe,222.4,287
1081,34040,33052,msedgewebview2.exe,14.2,3
1081,18344,34040,msedgewebview2.exe,13.5,2.8
1081,13020,33052,msedgewebview2.exe,103.7,120.8
1081,34932,33052,msedgewebview2.exe,42,12.7
1081,25792,33052,msedgewebview2.exe,22.6,8.8
1081,4360,33052,msedgewebview2.exe,200.7,145.2
1086.2,26348,36732,audio-desktop.exe,50.5,14.2
1086.2,33052,26348,msedgewebview2.exe,148.3,50.3
1086.2,15880,26348,audio_server.exe,222.4,287
1086.2,34040,33052,msedgewebview2.exe,14.2,3
1086.2,18344,34040,msedgewebview2.exe,13.5,2.8
1086.2,13020,33052,msedgewebview2.exe,103.7,120.8
1086.2,34932,33052,msedgewebview2.exe,42,12.7
1086.2,25792,33052,msedgewebview2.exe,22.6,8.8
1086.2,4360,33052,msedgewebview2.exe,200.7,145.2
1091.5,26348,36732,audio-desktop.exe,50.5,14.3
1091.5,33052,26348,msedgewebview2.exe,148.1,50
1091.5,15880,26348,audio_server.exe,222.4,287
1091.5,34040,33052,msedgewebview2.exe,14.2,3
1091.5,18344,34040,msedgewebview2.exe,13.5,2.7
1091.5,13020,33052,msedgewebview2.exe,103.7,120.8
1091.5,34932,33052,msedgewebview2.exe,42,12.7
1091.5,25792,33052,msedgewebview2.exe,22.6,8.8
1091.5,4360,33052,msedgewebview2.exe,200.7,145.2
1096.8,26348,36732,audio-desktop.exe,50.5,14.3
1096.8,33052,26348,msedgewebview2.exe,148.1,50
1096.8,15880,26348,audio_server.exe,222.4,287
1096.8,34040,33052,msedgewebview2.exe,14.2,3
1096.8,18344,34040,msedgewebview2.exe,13.5,2.7
1096.8,13020,33052,msedgewebview2.exe,103.7,120.8
1096.8,34932,33052,msedgewebview2.exe,42,12.7
1096.8,25792,33052,msedgewebview2.exe,22.6,8.8
1096.8,4360,33052,msedgewebview2.exe,200.7,145.2
1102,26348,36732,audio-desktop.exe,50.5,14.3
1102,33052,26348,msedgewebview2.exe,148.1,50
1102,15880,26348,audio_server.exe,222.4,287
1102,34040,33052,msedgewebview2.exe,14.2,3
1102,18344,34040,msedgewebview2.exe,13.5,2.7
1102,13020,33052,msedgewebview2.exe,103.7,120.8
1102,34932,33052,msedgewebview2.exe,42,12.7
1102,25792,33052,msedgewebview2.exe,22.6,8.8
1102,4360,33052,msedgewebview2.exe,200.7,145.2
1107.2,26348,36732,audio-desktop.exe,50.5,14.3
1107.2,33052,26348,msedgewebview2.exe,148.1,50
1107.2,15880,26348,audio_server.exe,222.4,287
1107.2,34040,33052,msedgewebview2.exe,14.2,3
1107.2,18344,34040,msedgewebview2.exe,13.5,2.7
1107.2,13020,33052,msedgewebview2.exe,103.7,120.8
1107.2,34932,33052,msedgewebview2.exe,42,12.7
1107.2,25792,33052,msedgewebview2.exe,22.6,8.8
1107.2,4360,33052,msedgewebview2.exe,200.7,145.2
1112.4,26348,36732,audio-desktop.exe,50.5,14.3
1112.4,33052,26348,msedgewebview2.exe,148.1,50
1112.4,15880,26348,audio_server.exe,222.4,287
1112.4,34040,33052,msedgewebview2.exe,14.2,3
1112.4,18344,34040,msedgewebview2.exe,13.5,2.7
1112.4,13020,33052,msedgewebview2.exe,103.7,120.8
1112.4,34932,33052,msedgewebview2.exe,42,12.7
1112.4,25792,33052,msedgewebview2.exe,22.6,8.8
1112.4,4360,33052,msedgewebview2.exe,200.7,145.2
1117.7,26348,36732,audio-desktop.exe,50.5,14.3
1117.7,33052,26348,msedgewebview2.exe,148.1,50
1117.7,15880,26348,audio_server.exe,222.4,287
1117.7,34040,33052,msedgewebview2.exe,14.2,3
1117.7,18344,34040,msedgewebview2.exe,13.5,2.7
1117.7,13020,33052,msedgewebview2.exe,103.7,120.8
1117.7,34932,33052,msedgewebview2.exe,42,12.7
1117.7,25792,33052,msedgewebview2.exe,22.6,8.8
1117.7,4360,33052,msedgewebview2.exe,200.7,145.2
1123,26348,36732,audio-desktop.exe,50.5,14.3
1123,33052,26348,msedgewebview2.exe,148.1,50
1123,15880,26348,audio_server.exe,222.4,287
1123,34040,33052,msedgewebview2.exe,14.2,3
1123,18344,34040,msedgewebview2.exe,13.5,2.7
1123,13020,33052,msedgewebview2.exe,103.7,120.8
1123,34932,33052,msedgewebview2.exe,42,12.7
1123,25792,33052,msedgewebview2.exe,22.6,8.8
1123,4360,33052,msedgewebview2.exe,200.7,145.2
